fiscal_date,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,symbol
31/12/2020,1783639000.0,959312000.0,824327000.0,176256000.0,-74080000.0,100837000.0,0.6,0.6,166973000.0,166973000.0,171789000.0,100837000.0,-734000.0,,133384000.0,452551000.0,,13983000.0,727000.0,NYT
31/01/2023,15616000000.0,10257000000.0,5359000000.0,-69000000.0,,-202000000.0,-0.55,-0.55,367000000.0,367000000.0,489000000.0,-202000000.0,,,,,,18000000.0,88000000.0,GPS
31/01/2022,16670000000.0,10033000000.0,6637000000.0,810000000.0,-325000000.0,256000000.0,0.68,0.67,376000000.0,376000000.0,1319000000.0,256000000.0,,,,,,5000000.0,167000000.0,GPS
31/01/2021,13800000000.0,9095000000.0,4705000000.0,-862000000.0,-58000000.0,-665000000.0,-1.78,-1.78,374000000.0,374000000.0,-345000000.0,-665000000.0,,,,,,10000000.0,192000000.0,GPS
31/12/2023,612701000.0,121791000.0,490910000.0,243000.0,1637000.0,-8926000.0,,,,,56222000.0,-8926000.0,,,212645000.0,247025000.0,146000.0,16855000.0,6116000.0,ALTR
31/12/2022,572221000.0,122889000.0,449332000.0,-6937000.0,-21026000.0,-43429000.0,-0.55,-0.55,79472000.0,79472000.0,16073000.0,-43429000.0,,,202542000.0,236172000.0,-9955000.0,4127000.0,4377000.0,ALTR
31/12/2021,532179000.0,129666000.0,402513000.0,12339000.0,-1103000.0,-8794000.0,-0.12,-0.12,76179000.0,76179000.0,38524000.0,-8794000.0,,,167341000.0,207958000.0,-3482000.0,541000.0,12065000.0,ALTR
31/12/2020,469921000.0,121305000.0,348616000.0,11713000.0,1917000.0,-10500000.0,-0.14,-0.14,73241000.0,73241000.0,36649000.0,-10500000.0,,,126081000.0,197872000.0,-3426000.0,,11598000.0,ALTR
31/12/2023,2413296000.0,1089675000.0,1323621000.0,931193000.0,11038000.0,548876000.0,2.66,2.65,205942837.0,205942837.0,1099512000.0,548876000.0,-994000.0,,,205104000.0,,,259273000.0,NFE
31/12/2022,2368272000.0,1179746000.0,1188526000.0,809835000.0,-511627000.0,184786000.0,0.93,0.93,209501298.0,209501298.0,518151000.0,184786000.0,9693000.0,,,236051000.0,,,225763000.0,NFE
31/12/2021,1322810000.0,741003000.0,581807000.0,283549000.0,-24053000.0,92711000.0,0.49,0.47,198593042.0,198593042.0,406098000.0,92711000.0,4393000.0,,,199881000.0,,,145736000.0,NFE
31/12/2020,451650000.0,326348000.0,125302000.0,-151330000.0,-42095000.0,-263965000.0,-1.71,-1.71,106654918.0,106654918.0,-138503000.0,-263965000.0,81818000.0,,,120142000.0,124114000.0,,50252000.0,NFE
31/12/2023,3965000000.0,1879000000.0,2086000000.0,282000000.0,-376000000.0,-132000000.0,-0.62,-0.62,212000000.0,212000000.0,620000000.0,-132000000.0,0.0,,184000000.0,1620000000.0,,,81000000.0,XRAY
31/12/2022,3922000000.0,1795000000.0,2127000000.0,357000000.0,-1347000000.0,-950000000.0,-4.41,-4.41,215500000.0,215500000.0,648000000.0,-950000000.0,0.0,,174000000.0,1596000000.0,,,65000000.0,XRAY
31/12/2021,4231000000.0,1884000000.0,2347000000.0,625000000.0,-19000000.0,411000000.0,1.88,1.87,218400000.0,218400000.0,969000000.0,411000000.0,0.0,,171000000.0,1551000000.0,,,61000000.0,XRAY
31/12/2020,3339000000.0,1683000000.0,1656000000.0,231000000.0,-235000000.0,-73000000.0,-0.33,-0.33,219200000.0,219200000.0,551000000.0,-73000000.0,0.0,,123000000.0,1302000000.0,,1000000.0,46000000.0,XRAY
31/12/2023,866378000.0,230219000.0,636159000.0,58386000.0,-95608000.0,-90071000.0,-0.15,-0.15,617889384.0,617889384.0,211058000.0,-90071000.0,-2405000.0,,173106000.0,332695000.0,,16252000.0,63577000.0,CCCS
31/12/2022,782448000.0,213939000.0,568509000.0,51922000.0,36022000.0,38406000.0,0.06,0.06,607760886.0,607760886.0,180678000.0,38406000.0,0.0,,156957000.0,287352000.0,,908000.0,38990000.0,CCCS
31/12/2021,688288000.0,195655000.0,492633000.0,-144675000.0,-71254000.0,-248919000.0,-0.46,-0.46,543558222.0,543558222.0,-21432000.0,-248919000.0,0.0,,165991000.0,398959000.0,,0.0,58990000.0,CCCS
31/12/2023,536910000.0,182069000.0,354841000.0,77248000.0,8315000.0,65824000.0,,,,,102609000.0,65824000.0,,,53654000.0,207823000.0,,,,SPSC
31/12/2022,450875000.0,153065000.0,297810000.0,71182000.0,142000.0,55134000.0,1.53,1.49,36117000.0,36117000.0,98727000.0,55134000.0,,,45748000.0,169112000.0,,,,SPSC
31/12/2021,385276000.0,131678000.0,253598000.0,55085000.0,-1544000.0,44597000.0,1.24,1.21,35928000.0,35928000.0,81177000.0,44597000.0,,,39038000.0,149349000.0,,,,SPSC
31/12/2020,312630000.0,99836000.0,212794000.0,50158000.0,2522000.0,45586000.0,1.29,1.26,35226000.0,35226000.0,68823000.0,45586000.0,,,31024000.0,126074000.0,,1103000.0,,SPSC
31/12/2023,707835000.0,139596000.0,568239000.0,242301000.0,49407000.0,197201000.0,1.07,1.07,180221000.0,180221000.0,516123000.0,197201000.0,-4356000.0,212000.0,,47491000.0,,68000.0,94575000.0,STAG
31/12/2022,657345000.0,125701000.0,531644000.0,209646000.0,50503000.0,182234000.0,1.0,1.0,178753000.0,178753000.0,480426000.0,182234000.0,-3908000.0,237000.0,,46958000.0,,103000.0,78018000.0,STAG
31/12/2021,562159000.0,107986000.0,454173000.0,166845000.0,92950000.0,196432000.0,1.15,1.15,163442000.0,163442000.0,404838000.0,196432000.0,-4098000.0,2870000.0,,48629000.0,,121000.0,63484000.0,STAG
31/12/2020,483411000.0,89359000.0,394052000.0,139242000.0,129450000.0,206795000.0,1.32,1.32,148791000.0,148791000.0,356738000.0,206795000.0,-4648000.0,271000.0,,40072000.0,,446000.0,62343000.0,STAG
31/12/2023,5716400000.0,3711000000.0,2005400000.0,-393200000.0,178000000.0,-168200000.0,,,,,1173000000.0,-168200000.0,71300000.0,,,553800000.0,546000000.0,47800000.0,70500000.0,IVZ
31/12/2022,6048900000.0,3611300000.0,2437600000.0,1338900000.0,-30400000.0,925500000.0,1.5,1.49,457500000.0,457500000.0,1549400000.0,925500000.0,-4800000.0,,,495100000.0,539800000.0,24400000.0,85200000.0,IVZ
31/12/2021,6894500000.0,4060600000.0,2833900000.0,1722300000.0,847700000.0,1969400000.0,3.01,2.99,462800000.0,462800000.0,2734600000.0,1969400000.0,-339600000.0,,,522700000.0,526000000.0,25200000.0,94700000.0,IVZ
31/12/2020,6145600000.0,3755500000.0,2390100000.0,1251200000.0,-73300000.0,807500000.0,1.14,1.13,459500000.0,459500000.0,1681600000.0,807500000.0,-45900000.0,,,564100000.0,512300000.0,20500000.0,129300000.0,IVZ
31/12/2023,5003300000.0,2134300000.0,2869000000.0,191400000.0,-1737200000.0,-1487800000.0,-10.73,-10.73,138700000.0,138700000.0,867000000.0,-1487800000.0,-1500000.0,,306900000.0,1838800000.0,448900000.0,23000000.0,186300000.0,HAS
31/12/2022,5856700000.0,2404800000.0,3451900000.0,429800000.0,-9100000.0,203000000.0,1.47,1.46,138000000.0,138000000.0,1242700000.0,203000000.0,500000.0,,307900000.0,2053400000.0,555500000.0,11800000.0,171000000.0,HAS
31/12/2021,6420400000.0,2547900000.0,3872500000.0,872100000.0,-115900000.0,435300000.0,3.11,3.1,138000000.0,138000000.0,1779100000.0,435300000.0,-6600000.0,,315700000.0,1939300000.0,628600000.0,5400000.0,179700000.0,HAS
31/12/2020,5465400000.0,2288900000.0,3176500000.0,720400000.0,-204600000.0,225400000.0,1.62,1.62,137260000.0,137260000.0,1393800000.0,225400000.0,-2900000.0,,259500000.0,1664800000.0,387100000.0,7400000.0,201100000.0,HAS
31/12/2023,6788080000.0,5143060000.0,1645020000.0,600471000.0,378709000.0,660389000.0,4.05,3.99,159861000.0,159861000.0,1490187000.0,660389000.0,-12663000.0,,,542534000.0,,,259223000.0,DAR
31/12/2022,6532204000.0,5002609000.0,1529595000.0,698266000.0,321018000.0,747092000.0,4.58,4.49,161000000.0,161000000.0,1466826000.0,747092000.0,-9402000.0,,,436608000.0,,,125566000.0,DAR
31/12/2021,4741369000.0,3499385000.0,1241984000.0,534059000.0,349414000.0,657290000.0,4.01,3.9,162454000.0,162454000.0,1203275000.0,657290000.0,-6376000.0,,,391538000.0,,,62077000.0,DAR
31/12/2020,3571923000.0,2688815000.0,883108000.0,154434000.0,271871000.0,300330000.0,1.83,1.78,162572000.0,162572000.0,817366000.0,300330000.0,-3511000.0,,,378496000.0,,,72686000.0,DAR
31/12/2023,461117000.0,103422000.0,357695000.0,91502000.0,85821000.0,333904000.0,,,,,151257000.0,333904000.0,,,156827000.0,108149000.0,,11327000.0,1490000.0,RMBS
31/12/2022,454793000.0,107579000.0,347214000.0,80053000.0,-93775000.0,-14310000.0,-0.13,-0.13,109472000.0,109472000.0,134951000.0,-14310000.0,,,158769000.0,106718000.0,,7771000.0,1874000.0,RMBS
31/12/2021,328304000.0,70394000.0,257910000.0,29949000.0,-5668000.0,18334000.0,0.17,0.16,110538000.0,110538000.0,83937000.0,18334000.0,,,135678000.0,91057000.0,,9711000.0,10706000.0,RMBS
31/12/2020,246322000.0,60748000.0,185574000.0,-41765000.0,-2289000.0,-40471000.0,-0.36,-0.36,113254000.0,113254000.0,24276000.0,-40471000.0,,,139837000.0,86441000.0,,17855000.0,10340000.0,RMBS
31/01/2023,861748000.0,371657000.0,490091000.0,37653000.0,-29088000.0,-26143000.0,-0.31,-0.31,84442000.0,84442000.0,200178000.0,-26143000.0,,,193375000.0,164477000.0,,1763000.0,48424000.0,HQY
31/01/2022,756556000.0,332850000.0,423706000.0,40567000.0,-72237000.0,-44289000.0,-0.53,-0.53,83133000.0,83133000.0,180964000.0,-44289000.0,,,157364000.0,142984000.0,,1501000.0,36572000.0,HQY
31/01/2021,733570000.0,318236000.0,415334000.0,80004000.0,-42028000.0,8834000.0,0.12,0.12,74235000.0,74235000.0,202033000.0,8834000.0,,,124809000.0,134457000.0,,1045000.0,34881000.0,HQY
31/12/2023,605717000.0,262754000.0,342963000.0,303202000.0,-147000.0,240132000.0,3.64,3.63,65613002.0,65613002.0,478091000.0,240132000.0,-692000.0,,,39761000.0,,9952000.0,30867000.0,RGLD
31/12/2022,603206000.0,280598000.0,322608000.0,287996000.0,-5790000.0,239942000.0,3.64,3.63,65576995.0,65576995.0,474763000.0,239942000.0,-960000.0,,,34612000.0,,7832000.0,17170000.0,RGLD
30/06/2021,615856000.0,283210000.0,332646000.0,303696000.0,39923000.0,302776000.0,4.61,4.6,65546400.0,65546400.0,489708000.0,302776000.0,-244000.0,,,28387000.0,563000.0,2443000.0,6419000.0,RGLD
30/06/2020,498819000.0,263148000.0,235671000.0,200286000.0,77000.0,196250000.0,3.04,3.03,65523024.0,65523024.0,377766000.0,196250000.0,3093000.0,,,30195000.0,5190000.0,2046000.0,9813000.0,RGLD
31/12/2022,10015000000.0,4983000000.0,5032000000.0,3485000000.0,-4000000.0,2219000000.0,1.68,1.67,1287304000.0,1287304000.0,4045000000.0,2219000000.0,-60000000.0,,68000000.0,1457000000.0,22000000.0,31000000.0,138000000.0,ICL
31/12/2021,6955000000.0,4344000000.0,2611000000.0,1188000000.0,24000000.0,832000000.0,0.61,0.6,1282807000.0,1282807000.0,1670000000.0,832000000.0,-49000000.0,,64000000.0,1331000000.0,28000000.0,17000000.0,108000000.0,ICL
31/12/2020,5043000000.0,3553000000.0,1490000000.0,292000000.0,-112000000.0,24000000.0,0.01,0.01,1280026000.0,1280026000.0,751000000.0,24000000.0,-13000000.0,,54000000.0,1065000000.0,79000000.0,7000000.0,96000000.0,ICL
30/06/2023,1058468000.0,193977000.0,864491000.0,-295773000.0,-3220000.0,-223725000.0,-2.11,-2.11,105976000.0,105976000.0,-112036000.0,-223725000.0,,,314632000.0,797136000.0,,91279000.0,15203000.0,BILL
30/06/2022,641959000.0,145004000.0,496955000.0,-316818000.0,-11133000.0,-326361000.0,-3.21,-3.21,101753000.0,101753000.0,-233756000.0,-326361000.0,,,219818000.0,548325000.0,,6691000.0,9419000.0,BILL
30/06/2021,238265000.0,61806000.0,176459000.0,-113967000.0,-204000.0,-98720000.0,-1.19,-1.19,82813000.0,82813000.0,-100170000.0,-98720000.0,,,89503000.0,196051000.0,,2992000.0,28158000.0,BILL
30/06/2020,157600000.0,39144000.0,118456000.0,-34198000.0,-703000.0,-31091000.0,-0.7035,-0.7035,43886570.0,43886570.0,-26552000.0,-31091000.0,,,52996000.0,98520000.0,,4092000.0,229000.0,BILL
31/12/2023,7213000000.0,,,,327000000.0,729000000.0,,,,,,729000000.0,-104000000.0,,,,3106000000.0,,298000000.0,VOYA
31/12/2022,5812000000.0,,,,148000000.0,433000000.0,4.7,4.3,100700000.0,100700000.0,,433000000.0,77000000.0,,,,2551000000.0,,183000000.0,VOYA
31/12/2021,3626000000.0,,,,579000000.0,3131000000.0,20.02,18.56,116700000.0,116700000.0,,3131000000.0,-761000000.0,,,,2597000000.0,,224000000.0,VOYA
31/12/2020,7426000000.0,,,,409000000.0,-49000000.0,-1.9,-1.9,127400000.0,127400000.0,,-49000000.0,-157000000.0,,,,2658000000.0,,186000000.0,VOYA
31/12/2023,1987206000.0,,,,,597973000.0,,,,,,597973000.0,,6283000.0,,788221000.0,,,,CFR
31/12/2022,1696101000.0,,,,,579150000.0,8.84,8.81,64157000.0,64157000.0,,579150000.0,,5210000.0,,636301000.0,,,,CFR
31/12/2021,1371595000.0,,,,,443079000.0,6.79,6.76,63613000.0,63613000.0,,443079000.0,,3881000.0,,524297000.0,,,,CFR
31/12/2020,1441455000.0,,,,,331151000.0,5.11,5.1,62727000.0,62727000.0,,331151000.0,,5514000.0,,507896000.0,,,,CFR
31/12/2023,462175000.0,33745000.0,428430000.0,-159381000.0,,-139674000.0,,,,,-158853000.0,-139674000.0,,,180142000.0,409864000.0,-2195000.0,20343000.0,,ITCI
31/12/2022,249132000.0,20443000.0,228689000.0,-263626000.0,,-256256000.0,-2.72,-2.72,94046670.0,94046670.0,-262970000.0,-256256000.0,,,134715000.0,358782000.0,-1182000.0,7376000.0,,ITCI
31/12/2021,81708000.0,8035000.0,73673000.0,-285688000.0,,-284126000.0,-3.5,-3.5,81253394.0,81253394.0,-285155000.0,-284126000.0,,,88845000.0,272611000.0,-2095000.0,1568000.0,,ITCI
31/12/2020,22531000.0,1895000.0,20636000.0,-231228000.0,,-227006000.0,-3.23,-3.23,70364800.0,70364800.0,-230700000.0,-227006000.0,,,65782000.0,186364000.0,-282000.0,4236000.0,,ITCI
31/12/2023,3729355000.0,3138596000.0,590759000.0,255367000.0,25482000.0,209850000.0,3.76,3.65,55708000.0,55708000.0,353236000.0,209850000.0,-451000.0,,,263005000.0,,,8087000.0,ENSG
31/12/2022,3025468000.0,2507483000.0,517985000.0,296825000.0,1195000.0,224652000.0,4.09,3.95,54887000.0,54887000.0,360375000.0,224652000.0,29000.0,,,158805000.0,,,8931000.0,ENSG
31/12/2021,2627461000.0,2159250000.0,468211000.0,260465000.0,4388000.0,197725000.0,3.57,3.42,54486000.0,54486000.0,320838000.0,197725000.0,-3073000.0,,,151761000.0,,4388000.0,6849000.0,ENSG
31/12/2020,2402596000.0,1995127000.0,407469000.0,223155000.0,,171364000.0,3.19,3.06,53434000.0,53434000.0,281539000.0,171364000.0,-886000.0,,,129743000.0,,3813000.0,9362000.0,ENSG
31/12/2022,5434687000.0,2953335000.0,2481352000.0,675515000.0,-47760000.0,393913000.0,1.11,1.1,353800000.0,353800000.0,819332000.0,393913000.0,,,,1805837000.0,,9398000.0,132818000.0,MAT
31/12/2021,5457741000.0,2831079000.0,2626662000.0,729562000.0,-8364000.0,902987000.0,2.58,2.53,350000000.0,350000000.0,909014000.0,902987000.0,,,,1897100000.0,,3503000.0,253937000.0,MAT
31/12/2020,4588433000.0,2345330000.0,2243103000.0,374736000.0,-2692000.0,123579000.0,0.36,0.36,347500000.0,347500000.0,569440000.0,123579000.0,,,,1868367000.0,,3945000.0,198332000.0,MAT
31/12/2023,2564800000.0,1877000000.0,687800000.0,156500000.0,-36800000.0,122900000.0,1.45,1.43,59680925.0,59680925.0,395700000.0,122900000.0,-36700000.0,,,377500000.0,,31900000.0,32100000.0,FOUR
31/12/2022,1993600000.0,1523400000.0,470200000.0,58100000.0,50500000.0,86700000.0,1.34,1.05,56168547.0,56168547.0,216800000.0,86700000.0,-11600000.0,0.0,,315600000.0,,10800000.0,32500000.0,FOUR
31/12/2021,1367500000.0,1089100000.0,278400000.0,-49000000.0,-100000.0,-74000000.0,-0.89,-0.89,54924373.0,54924373.0,55500000.0,-74000000.0,25800000.0,700000.0,,265200000.0,,0.0,28000000.0,FOUR
31/12/2020,766900000.0,589100000.0,177800000.0,-63700000.0,-9900000.0,-111400000.0,-0.43,-0.43,45031258.0,45031258.0,21100000.0,-111400000.0,93000000.0,1000000.0,,202000000.0,-12400000.0,0.0,40200000.0,FOUR
31/12/2023,4022667000.0,2657236000.0,1365431000.0,386659000.0,1268000.0,217120000.0,3.31,3.27,61265060.0,61265060.0,550717000.0,217120000.0,-14031000.0,,173443000.0,701135000.0,,,97627000.0,GNRC
31/12/2022,4564737000.0,3042733000.0,1522004000.0,567789000.0,-4497000.0,408870000.0,5.55,5.42,63117007.0,63117007.0,723506000.0,408870000.0,-58603000.0,,159774000.0,691121000.0,,,54826000.0,GNRC
31/12/2021,3737184000.0,2377102000.0,1360082000.0,742601000.0,-18122000.0,556569000.0,8.51,8.3,62686001.0,62686001.0,837401000.0,556569000.0,-23177000.0,,104303000.0,463292000.0,,,32953000.0,GNRC
31/12/2020,2485200000.0,1527546000.0,957654000.0,480517000.0,-1335000.0,347218000.0,5.61,5.48,62280889.0,62280889.0,547184000.0,347218000.0,2111000.0,,80251000.0,364606000.0,,,32991000.0,GNRC
31/07/2023,11121605000.0,9525252000.0,1596353000.0,585491000.0,11309000.0,374240000.0,7.0,6.95,53478310.0,53478310.0,873728000.0,374240000.0,31000.0,,,870054000.0,,,97447000.0,THO
31/07/2022,16312525000.0,13506495000.0,2806030000.0,1532622000.0,17334000.0,1138243000.0,20.67,20.59,55034653.0,55034653.0,1834409000.0,1138243000.0,-439000.0,,,1116462000.0,,1130000.0,90092000.0,THO
31/07/2021,12317380000.0,10422407000.0,1894973000.0,907874000.0,30252000.0,660870000.0,11.91831,11.91831,55366241.0,55366241.0,1168707000.0,660870000.0,-998000.0,,,869916000.0,,797000.0,93545000.0,THO
31/07/2020,8167933000.0,7049726000.0,1118207000.0,386854000.0,-9752000.0,221384000.0,4.04,4.02,55172694.0,55172694.0,586442000.0,221384000.0,1590000.0,,,634119000.0,,3116000.0,107322000.0,THO
31/12/2023,1245036000.0,319990000.0,925046000.0,445641000.0,49513000.0,305087000.0,1.01,1.01,300977000.0,300977000.0,806138000.0,305087000.0,,828000.0,,117128000.0,,666000.0,190733000.0,BRX
31/12/2022,1218074000.0,311791000.0,906283000.0,444327000.0,101979000.0,354193000.0,1.18,1.17,299938000.0,299938000.0,785733000.0,354193000.0,,1002000.0,,117225000.0,,314000.0,192427000.0,BRX
31/12/2021,1152274000.0,297788000.0,854486000.0,421880000.0,42784000.0,270187000.0,0.91,0.9,297408000.0,297408000.0,749266000.0,270187000.0,,748000.0,,105454000.0,,299000.0,194776000.0,BRX
31/12/2020,1053266000.0,280621000.0,772645000.0,338782000.0,-18103000.0,121173000.0,0.41,0.41,296972000.0,296972000.0,669848000.0,121173000.0,0.0,410000.0,,98280000.0,,482000.0,199988000.0,BRX
31/12/2023,2778600000.0,1847900000.0,930700000.0,369100000.0,1000000.0,243700000.0,8.65,8.61,28161583.0,28161583.0,495800000.0,243700000.0,,,,517100000.0,,,37000000.0,IBP
31/12/2022,2669800000.0,1842000000.0,827800000.0,329300000.0,15600000.0,223400000.0,7.78,7.74,28708166.0,28708166.0,446500000.0,223400000.0,,,,454700000.0,,,41600000.0,IBP
31/12/2021,1968700000.0,1379200000.0,589500000.0,186800000.0,1500000.0,118800000.0,4.04,4.01,29367676.0,29367676.0,290200000.0,118800000.0,,,,365600000.0,,,32800000.0,IBP
31/12/2020,1653225000.0,1143251000.0,509974000.0,161867000.0,-399000.0,97239000.0,3.3,3.27,29504115.0,29504115.0,249464000.0,97239000.0,,,,319572000.0,,,30291000.0,IBP
31/12/2023,2056300000.0,1095400000.0,960900000.0,356400000.0,-5900000.0,262100000.0,7.85,7.82,33400000.0,33400000.0,406500000.0,262100000.0,,,,604500000.0,,7200000.0,8200000.0,WTS
31/12/2022,1979500000.0,1105200000.0,874300000.0,323800000.0,-9800000.0,251500000.0,7.51,7.48,33500000.0,33500000.0,363100000.0,251500000.0,,,,550500000.0,,600000.0,7000000.0,WTS
31/12/2021,1809200000.0,1042100000.0,767100000.0,258900000.0,-18500000.0,165700000.0,4.9,4.88,33800000.0,33800000.0,304800000.0,165700000.0,,,,508200000.0,,0.0,6300000.0,WTS
31/12/2020,1508600000.0,883200000.0,625400000.0,191000000.0,-10900000.0,114300000.0,3.37,3.36,33900000.0,33900000.0,236700000.0,114300000.0,,,,434400000.0,,200000.0,13300000.0,WTS
31/12/2023,837547000.0,236306000.0,601241000.0,122702000.0,12646000.0,113234000.0,0.66,0.65,172249000.0,172249000.0,132528000.0,113234000.0,,,139400000.0,339139000.0,,,,CGNX
31/12/2022,1006090000.0,284185000.0,721905000.0,268665000.0,-17970000.0,215525000.0,1.24,1.23,173407000.0,173407000.0,305844000.0,215525000.0,,,141133000.0,312107000.0,,,,CGNX
31/12/2021,1037098000.0,277271000.0,759827000.0,315101000.0,3799000.0,279881000.0,1.59,1.56,176463000.0,176463000.0,330994000.0,279881000.0,,,135372000.0,309354000.0,,,,CGNX
31/12/2020,811020000.0,206421000.0,604599000.0,206024000.0,-19113000.0,176186000.0,1.02,1.0,173489000.0,173489000.0,251331000.0,176186000.0,,,130982000.0,267593000.0,,,,CGNX
31/12/2023,3896641000.0,2459046000.0,1437595000.0,1275946000.0,91712000.0,1023779000.0,24.59,23.51,41490000.0,41490000.0,1905802000.0,1023779000.0,,,,126319000.0,35330000.0,,28630000.0,CHRD
31/12/2022,3646794000.0,1856369000.0,1790425000.0,1578922000.0,-165994000.0,1856159000.0,60.86,57.55,30497000.0,30497000.0,1985848000.0,1858470000.0,,,,209299000.0,2204000.0,,29349000.0,CHRD
31/12/2021,1579926000.0,909837000.0,670089000.0,586638000.0,-367845000.0,319602000.0,16.15,15.48,19792000.0,19792000.0,743932000.0,355298000.0,,,,80688000.0,2763000.0,,30806000.0,CHRD
31/12/2020,1083334000.0,843286000.0,240048000.0,77782000.0,-3930112000.0,-3770573000.0,-184.595068,-184.595068,19991000.0,19991000.0,377889000.0,-3770573000.0,80333000.0,,,159518000.0,2748000.0,,176545000.0,CHRD
31/12/2023,1879800000.0,617400000.0,1262400000.0,347300000.0,600000.0,286100000.0,,,,,375700000.0,286100000.0,,,,178900000.0,,19700000.0,,CACC
31/12/2022,1823000000.0,475000000.0,1348000000.0,702300000.0,2800000.0,535800000.0,39.5,39.32,13563885.0,13563885.0,727900000.0,535800000.0,,,,164300000.0,100000.0,6600000.0,,CACC
31/12/2021,1850900000.0,421100000.0,1429800000.0,1255800000.0,3900000.0,958300000.0,59.57,59.52,16085823.0,16085823.0,1282100000.0,958300000.0,,,,165600000.0,-700000.0,1200000.0,,CACC
31/12/2020,1665200000.0,416400000.0,1248800000.0,552800000.0,-6200000.0,421000000.0,23.57,23.47,17858935.0,17858935.0,584000000.0,421000000.0,,,,139100000.0,-1200000.0,2900000.0,,CACC
